No de factura;Fecha de factura;ID Cliente;Pai­s;Cantidad;Monto
550447;4/18/2021;16033;United Kingdom;138;393
550489;4/18/2021;16033;United Kingdom;-6;-36
554421;5/24/2021;18202;United Kingdom;86;164
563078;08/11/2021;15955;United Kingdom;251;481
576941;11/17/2021;12562;France;215;620
537643;12/07/2020;;United Kingdom;269;2417
552716;05/11/2021;12921;United Kingdom;6;25
574350;11/04/2021;16637;United Kingdom;-36;-30
576633;11/16/2021;13297;United Kingdom;177;356
557734;6/22/2021;12684;France;386;462
577120;11/17/2021;;United Kingdom;-10;0
550977;4/21/2021;;United Kingdom;6;0
567371;9/20/2021;;United Kingdom;7;0
541658;1/20/2021;15529;United Kingdom;210;249
555935;06/08/2021;12567;France;-216;-286
564143;8/23/2021;16814;United Kingdom;78;178
577055;11/17/2021;15189;United Kingdom;228;599
561882;7/31/2021;13388;United Kingdom;262;621
575078;11/08/2021;17633;United Kingdom;146;320
554671;5/25/2021;14009;United Kingdom;142;315
567891;9/22/2021;15296;United Kingdom;-1;-7
555486;06/03/2021;13248;United Kingdom;251;387
542786;02/01/2021;17314;United Kingdom;256;362
548900;04/04/2021;17848;United Kingdom;141;174
557131;6/17/2021;13456;United Kingdom;60;217
539476;12/19/2020;16686;United Kingdom;-1;-5
556257;06/09/2021;17576;United Kingdom;196;295
550340;4/17/2021;13695;United Kingdom;50;71
555402;06/02/2021;;United Kingdom;10;0
560389;7/18/2021;;United Kingdom;1;0
547813;3/25/2021;;United Kingdom;1;0
562782;08/09/2021;13280;United Kingdom;70;116
574966;11/08/2021;14901;United Kingdom;48;133
550133;4/14/2021;;United Kingdom;-1092;0
578901;11/27/2021;17812;United Kingdom;104;268
552022;05/05/2021;12840;United Kingdom;-4;-7
548741;04/04/2021;16224;United Kingdom;79;167
560735;7/20/2021;16013;United Kingdom;-360;-990
541223;1/14/2021;17954;United Kingdom;177;255
579178;11/28/2021;12362;Belgium;-7;-49
550913;4/21/2021;17631;United Kingdom;92;303
544302;2/17/2021;12654;Germany;77;167
551987;05/05/2021;15005;United Kingdom;152;250
546103;03/09/2021;13093;United Kingdom;124;305
553658;5/18/2021;16818;United Kingdom;322;554
539835;12/22/2020;16477;United Kingdom;193;319
567881;9/22/2021;15640;United Kingdom;278;524
540249;01/05/2021;15298;United Kingdom;400;306
568915;9/29/2021;14948;United Kingdom;116;195
552468;05/09/2021;13141;United Kingdom;347;360
552885;05/12/2021;14646;Netherlands;72;270
544340;2/18/2021;12527;Germany;108;152
550958;4/21/2021;15281;United Kingdom;137;252
575181;11/09/2021;14709;United Kingdom;150;312
571933;10/20/2021;13199;United Kingdom;72;76
562282;08/04/2021;13098;United Kingdom;1320;2023
567927;9/22/2021;;United Kingdom;-3;0
553672;5/18/2021;15811;United Kingdom;159;398
546655;3/15/2021;;United Kingdom;53;411
539866;12/23/2020;12427;Germany;-9;-57
539080;12/16/2020;16607;United Kingdom;113;405
562053;08/02/2021;16701;United Kingdom;1126;376
569247;10/03/2021;17924;United Kingdom;552;1575
570686;10/11/2021;13418;United Kingdom;-2;-2
557517;6/20/2021;15125;United Kingdom;100;179
558181;6/27/2021;17980;United Kingdom;226;249
541118;1/13/2021;;United Kingdom;1;1
558119;6/27/2021;;United Kingdom;121;750
554679;5/25/2021;;United Kingdom;-21;0
581213;12/07/2021;;United Kingdom;-30;0
563505;8/17/2021;17865;United Kingdom;422;687
563696;8/18/2021;12962;United Kingdom;78;171
541486;1/18/2021;18109;United Kingdom;99;130
567365;9/19/2021;15443;United Kingdom;-3;-25
546734;3/16/2021;16029;United Kingdom;336;706
551815;05/04/2021;18065;United Kingdom;34;77
555247;06/01/2021;14315;United Kingdom;128;326
568158;9/25/2021;16133;United Kingdom;511;1147
545290;03/01/2021;14688;United Kingdom;114;210
545024;2/25/2021;;United Kingdom;42;305
550782;4/20/2021;18246;United Kingdom;70;233
548548;3/31/2021;17781;United Kingdom;8;102
580884;12/06/2021;15907;United Kingdom;253;438
547558;3/23/2021;17966;United Kingdom;350;147
571932;10/19/2021;;United Kingdom;1;2
569339;10/03/2021;15299;United Kingdom;250;830
573173;10/28/2021;12362;Belgium;168;499
549267;04/07/2021;;United Kingdom;-5;0
553204;5/15/2021;16877;United Kingdom;35;78
574520;11/04/2021;;United Kingdom;-6;0
537049;12/05/2020;16241;United Kingdom;97;278
578370;11/24/2021;17346;United Kingdom;83;166
568238;9/26/2021;13927;United Kingdom;214;349
560267;7/17/2021;13880;United Kingdom;32;130
560106;7/14/2021;17554;United Kingdom;747;772
578069;11/22/2021;14329;United Kingdom;327;352
576828;11/16/2021;;United Kingdom;19;63
568206;9/25/2021;14806;United Kingdom;330;193
567799;9/22/2021;13089;United Kingdom;36;81
549187;04/07/2021;16144;United Kingdom;16;175
543396;02/08/2021;15189;United Kingdom;242;314
540750;01/11/2021;16351;United Kingdom;90;154
544201;2/17/2021;;United Kingdom;95;681
538202;12/10/2020;14667;United Kingdom;187;275
573866;11/01/2021;17495;United Kingdom;150;343
572855;10/26/2021;15215;United Kingdom;-10;-78
575677;11/10/2021;;United Kingdom;4;18
536598;12/02/2020;13090;United Kingdom;76;161
581469;12/08/2021;14606;United Kingdom;64;126
554360;5/24/2021;;United Kingdom;-13;0
536384;12/01/2020;18074;United Kingdom;190;490
571434;10/17/2021;13069;United Kingdom;244;111
569900;10/06/2021;17651;United Kingdom;1261;915
569580;10/05/2021;15039;United Kingdom;107;186
558362;6/28/2021;16029;United Kingdom;648;1353
567808;9/22/2021;17027;United Kingdom;4;12
569469;10/04/2021;16360;United Kingdom;559;1007
539579;12/20/2020;16713;United Kingdom;111;344
536738;12/02/2020;15827;United Kingdom;42;98
575837;11/11/2021;12748;United Kingdom;336;350
555248;06/01/2021;17682;United Kingdom;-2;-15
543597;02/10/2021;12857;United Kingdom;274;802
556260;06/09/2021;;United Kingdom;-18;0
581352;12/08/2021;14698;United Kingdom;102;157
575058;11/08/2021;16013;United Kingdom;-2;-16
545662;03/04/2021;15358;United Kingdom;92;208
552673;05/10/2021;;United Kingdom;51;383
575952;11/13/2021;16015;United Kingdom;240;202
554210;5/23/2021;14573;United Kingdom;-1;-2
580972;12/06/2021;15194;United Kingdom;758;707
561588;7/28/2021;15781;United Kingdom;-2;-12
574911;11/07/2021;14073;United Kingdom;130;151
555720;06/06/2021;16611;United Kingdom;47;129
564729;8/28/2021;13137;United Kingdom;195;293
562772;08/09/2021;13097;United Kingdom;192;642
581325;12/08/2021;15877;United Kingdom;196;251
541816;1/21/2021;17799;United Kingdom;64;122
559895;7/13/2021;14110;United Kingdom;134;317
570479;10/10/2021;17589;United Kingdom;324;561
551838;05/04/2021;;United Kingdom;-51;0
573931;11/02/2021;16884;United Kingdom;203;297
545945;03/08/2021;16710;United Kingdom;72;123
545427;03/02/2021;16792;United Kingdom;1;10
561620;7/28/2021;15845;United Kingdom;-2;-10
559536;07/10/2021;16283;United Kingdom;235;199
575138;11/08/2021;;United Kingdom;698;5270
547714;3/25/2021;15815;United Kingdom;252;427
559660;07/11/2021;16701;United Kingdom;1352;1081
570600;10/11/2021;16076;United Kingdom;122;304
574836;11/07/2021;17623;United Kingdom;265;527
567311;9/19/2021;13777;United Kingdom;220;313
551976;05/05/2021;15061;United Kingdom;232;809
555250;06/01/2021;;United Kingdom;4;8
580958;12/06/2021;17266;United Kingdom;121;176
561398;7/27/2021;16767;United Kingdom;502;619
552643;05/10/2021;16791;United Kingdom;56;155
540696;01/11/2021;;United Kingdom;1;0
556815;6/15/2021;14852;United Kingdom;345;565
577523;11/20/2021;12597;Spain;77;206
548535;3/31/2021;;United Kingdom;25;0
569029;9/30/2021;17450;United Kingdom;40;320
579903;12/01/2021;18130;United Kingdom;-7;-14
570684;10/11/2021;14535;United Kingdom;-6;-23
537413;12/06/2020;14409;United Kingdom;-72;-151
562125;08/02/2021;17887;United Kingdom;30;111
552565;05/10/2021;15381;United Kingdom;9;315
538648;12/13/2020;17937;United Kingdom;240;760
562038;08/02/2021;12633;Germany;137;219
542131;1/25/2021;16133;United Kingdom;327;324
548749;04/04/2021;13004;United Kingdom;448;452
563012;08/11/2021;17284;United Kingdom;188;273
557145;6/17/2021;17139;United Kingdom;459;802
570662;10/11/2021;16120;United Kingdom;36;76
578461;11/24/2021;12748;United Kingdom;43;194
549287;04/07/2021;14527;United Kingdom;15;40
568400;9/27/2021;13644;United Kingdom;444;548
541590;1/19/2021;13310;United Kingdom;234;410
540815;01/11/2021;15749;United Kingdom;7044;15161
556668;6/13/2021;15827;United Kingdom;-10;-13
568585;9/28/2021;17370;United Kingdom;130;110
549492;04/08/2021;;United Kingdom;5;0
570474;10/10/2021;;United Kingdom;5;19
554937;5/27/2021;15402;United Kingdom;431;441
567423;9/20/2021;17450;United Kingdom;12572;31698
568393;9/27/2021;15754;United Kingdom;110;212
549052;04/06/2021;17682;United Kingdom;185;366
574947;11/08/2021;16422;United Kingdom;664;750
552806;05/11/2021;15729;United Kingdom;28;85
555016;5/31/2021;13113;United Kingdom;258;793
579350;11/29/2021;15218;United Kingdom;515;808
573753;11/01/2021;14329;United Kingdom;-1;-1
572337;10/24/2021;14607;United Kingdom;1100;1434
542746;1/31/2021;15881;United Kingdom;2;2
577319;11/18/2021;17301;United Kingdom;149;198
572036;10/20/2021;18149;United Kingdom;30;62
561709;7/29/2021;17790;United Kingdom;99;148
575574;11/10/2021;14606;United Kingdom;63;111
543284;02/07/2021;14410;United Kingdom;71;138
551890;05/05/2021;14340;United Kingdom;58;135
576393;11/15/2021;13735;United Kingdom;-7;-10
576538;11/15/2021;14725;United Kingdom;593;718
556249;06/09/2021;15681;United Kingdom;6;25
559903;7/13/2021;12935;United Kingdom;318;353
550918;4/21/2021;17630;United Kingdom;112;336
548727;04/04/2021;17725;United Kingdom;-4;-14
563018;08/11/2021;13427;United Kingdom;301;250
537868;12/08/2020;12433;Norway;1730;1868
546234;03/10/2021;13599;United Kingdom;-6;-18
550000;4/14/2021;17058;United Kingdom;351;583
573399;10/30/2021;13949;United Kingdom;424;392
575764;11/11/2021;15965;United Kingdom;26;33
554164;5/23/2021;14364;United Kingdom;229;398
555507;06/03/2021;16186;United Kingdom;218;300
578924;11/27/2021;16983;United Kingdom;291;308
543400;02/08/2021;14688;United Kingdom;148;213
554951;5/27/2021;16323;United Kingdom;50;208
580511;12/04/2021;12560;Germany;290;698
570958;10/13/2021;16873;United Kingdom;-5;-12
553721;5/18/2021;16570;United Kingdom;313;569
570856;10/12/2021;13464;United Kingdom;403;675
567619;9/21/2021;15203;United Kingdom;125;189
553043;5/13/2021;13953;United Kingdom;600;750
548177;3/29/2021;12888;United Kingdom;52;273
573150;10/27/2021;15014;United Kingdom;83;142
566757;9/14/2021;;United Kingdom;457;1313
549681;04/11/2021;13881;United Kingdom;322;310
570000;10/07/2021;12420;Cyprus;345;600
552971;05/12/2021;14738;United Kingdom;66;141
557874;6/23/2021;14911;EIRE;-1;-1
561194;7/25/2021;13814;Germany;332;618
556329;06/10/2021;14573;United Kingdom;44;158
556778;6/14/2021;16712;United Kingdom;125;394
540016;01/04/2021;16282;United Kingdom;114;168
559691;07/11/2021;13089;United Kingdom;498;796
580991;12/06/2021;;United Kingdom;-288;0
542576;1/28/2021;;United Kingdom;-1;0
565228;09/02/2021;16333;United Kingdom;1128;1250
538904;12/15/2020;18168;United Kingdom;-1;-8
547327;3/22/2021;12681;France;201;524
575902;11/11/2021;15544;United Kingdom;491;446
548893;04/04/2021;;United Kingdom;398;1909
539952;12/23/2020;;United Kingdom;11;26
578278;11/23/2021;12748;United Kingdom;437;488
569423;10/04/2021;16882;United Kingdom;322;489
550644;4/19/2021;12733;USA;137;384
560710;7/20/2021;14646;Netherlands;10;26
541779;1/21/2021;13102;United Kingdom;-24;-49
548712;04/03/2021;17050;United Kingdom;367;687
572058;10/20/2021;18252;United Kingdom;221;457
574670;11/06/2021;12838;United Kingdom;131;292
573369;10/30/2021;16049;United Kingdom;109;115
579275;11/29/2021;;United Kingdom;1;0
564836;8/30/2021;17402;United Kingdom;108;291
565587;09/05/2021;12727;France;148;537
572869;10/26/2021;12798;Japan;960;1718
536663;12/02/2020;16546;United Kingdom;156;299
575949;11/13/2021;16711;United Kingdom;236;446
553484;5/17/2021;14513;United Kingdom;162;299
548411;3/31/2021;13316;United Kingdom;-1;-162
576856;11/16/2021;16912;United Kingdom;-1;-13
566579;9/13/2021;;United Kingdom;-1;-7
559367;07/08/2021;13013;United Kingdom;140;303
568995;9/29/2021;16779;United Kingdom;411;892
565379;09/02/2021;14415;United Kingdom;-2;-7
580903;12/06/2021;14606;United Kingdom;107;230
554091;5/22/2021;13657;United Kingdom;132;152
580157;12/02/2021;14083;United Kingdom;10;23
579758;11/30/2021;14644;United Kingdom;-1;-11
577407;11/20/2021;14739;United Kingdom;332;510
571499;10/17/2021;12454;Spain;-1006;-3528
541497;1/18/2021;;United Kingdom;1017;2418
563096;08/12/2021;15544;United Kingdom;184;325
552814;05/11/2021;15079;United Kingdom;2;72
562463;08/05/2021;;United Kingdom;-6;0
556321;06/10/2021;;United Kingdom;-24;0
574073;11/02/2021;;United Kingdom;3;0
570668;10/11/2021;17837;United Kingdom;54;163
559681;07/11/2021;12717;Greece;-1;-50
580389;12/04/2021;12952;United Kingdom;119;298
548561;04/01/2021;16609;United Kingdom;255;558
563575;8/17/2021;17949;United Kingdom;2084;2209
559790;07/12/2021;14548;United Kingdom;128;326
545316;03/01/2021;;United Kingdom;18;117
558083;6/26/2021;17284;United Kingdom;83;109
557377;6/20/2021;;EIRE;2;3133
572511;10/24/2021;14895;United Kingdom;141;454
567801;9/22/2021;13089;United Kingdom;272;310
551299;4/27/2021;17530;United Kingdom;4;15
577711;11/21/2021;15527;United Kingdom;94;180
574886;11/07/2021;14606;United Kingdom;-1;-4
536406;12/01/2020;17850;United Kingdom;96;353
538682;12/13/2020;;United Kingdom;-1;-1131
558567;6/30/2021;14191;United Kingdom;196;319
567056;9/16/2021;;United Kingdom;25;0
569920;10/06/2021;13348;United Kingdom;136;234
581453;12/08/2021;16401;United Kingdom;454;313
537848;12/08/2020;13777;United Kingdom;144;180
557660;6/21/2021;13999;United Kingdom;-4;-8
574182;11/03/2021;16841;United Kingdom;372;309
557062;6/16/2021;13213;United Kingdom;-3;-2
563896;8/21/2021;17061;United Kingdom;104;407
557381;6/20/2021;;EIRE;-1;-1216
554915;5/27/2021;16133;United Kingdom;88;326
546689;3/16/2021;16985;United Kingdom;230;680
544638;2/22/2021;14688;United Kingdom;252;325
577122;11/17/2021;;United Kingdom;-57;0
547998;3/29/2021;;United Kingdom;-2;0
575041;11/08/2021;17289;United Kingdom;138;339
542886;02/01/2021;16515;United Kingdom;199;321
566974;9/16/2021;13599;United Kingdom;50;92
554116;5/22/2021;14514;United Kingdom;33;111
578470;11/24/2021;16824;United Kingdom;102;238
562219;08/03/2021;15089;United Kingdom;674;1222
569380;10/03/2021;;United Kingdom;-140;0
577830;11/22/2021;15187;United Kingdom;124;175
547833;3/25/2021;16780;United Kingdom;99;162
544478;2/21/2021;16333;United Kingdom;216;400
576385;11/15/2021;17314;United Kingdom;7;35
544606;2/22/2021;14520;United Kingdom;100;165
565055;8/31/2021;;United Kingdom;-10;0
541641;1/20/2021;17841;United Kingdom;-2;-3
567579;9/21/2021;18228;United Kingdom;141;420
536624;12/02/2020;13418;United Kingdom;228;611
553319;5/16/2021;16705;United Kingdom;20;33
554916;5/27/2021;17345;United Kingdom;46;83
565934;09/08/2021;18222;United Kingdom;335;443
537633;12/07/2020;;United Kingdom;5;25
568895;9/29/2021;15356;United Kingdom;194;337
555646;06/06/2021;14135;United Kingdom;232;320
578384;11/24/2021;16189;United Kingdom;32;71
551330;4/27/2021;17115;United Kingdom;-1;-10
570456;10/10/2021;;United Kingdom;-2;-103
550151;4/14/2021;13089;United Kingdom;11;140
543979;2/14/2021;14606;United Kingdom;57;169
545333;03/01/2021;;United Kingdom;429;1735
540458;01/07/2021;12501;Germany;1783;2169
546254;03/10/2021;14727;United Kingdom;62;269
565741;09/06/2021;15189;United Kingdom;164;355
543909;2/14/2021;;United Kingdom;337;1102
573084;10/27/2021;13587;United Kingdom;-12;-299
578356;11/24/2021;14866;United Kingdom;132;197
570291;10/10/2021;12731;France;-10;-17
537459;12/07/2020;17470;United Kingdom;112;178
542528;1/28/2021;13141;United Kingdom;178;216
552802;05/11/2021;16115;United Kingdom;110;167
537213;12/05/2020;12748;United Kingdom;7;9
560912;7/21/2021;14400;United Kingdom;-4;-15
554092;5/22/2021;17176;United Kingdom;170;306
565249;09/02/2021;18027;United Kingdom;78;115
563689;8/18/2021;15743;United Kingdom;28;112
566173;09/09/2021;12787;Netherlands;145;187
555533;06/05/2021;15722;United Kingdom;186;447
569581;10/05/2021;15081;United Kingdom;32;80
560180;7/15/2021;14640;United Kingdom;57;185
578520;11/24/2021;14591;United Kingdom;176;204
567721;9/22/2021;12409;Switzerland;2408;4861
580385;12/04/2021;16326;United Kingdom;65;284
574961;11/08/2021;12971;United Kingdom;150;95
539265;12/16/2020;;United Kingdom;1;5
581106;12/07/2021;13668;United Kingdom;-1;-4
578745;11/25/2021;13978;United Kingdom;18;38
569906;10/06/2021;12748;United Kingdom;2;2
550613;4/19/2021;16180;United Kingdom;470;767
551858;05/04/2021;18041;United Kingdom;98;128
549254;04/07/2021;13769;United Kingdom;-1;-3
566599;9/13/2021;15998;United Kingdom;280;399
565757;09/06/2021;17339;United Kingdom;136;183
549466;04/08/2021;;United Kingdom;-11;0
550198;4/15/2021;13120;United Kingdom;12;31
545309;03/01/2021;13884;United Kingdom;49;138
541125;1/14/2021;12474;Germany;11;48
539477;12/19/2020;18245;United Kingdom;297;366
569570;10/05/2021;16684;United Kingdom;7020;13760
569981;10/06/2021;12679;France;-4;-12
573069;10/27/2021;18077;United Kingdom;73;158
556484;06/12/2021;16938;United Kingdom;2190;2133
565776;09/06/2021;15311;United Kingdom;483;724
559924;7/13/2021;;United Kingdom;3;24
570510;10/11/2021;15370;United Kingdom;4;33
557892;6/23/2021;14534;United Kingdom;199;421
552833;05/11/2021;18133;United Kingdom;1350;932
576092;11/14/2021;18263;United Kingdom;420;402
568946;9/29/2021;;United Kingdom;89;0
536792;12/02/2020;15061;United Kingdom;24;30
567686;9/21/2021;17702;United Kingdom;-10;-17
552327;05/09/2021;17007;United Kingdom;93;138
549532;04/08/2021;16217;United Kingdom;-1;-7
553607;5/18/2021;16684;United Kingdom;4084;5176
555815;06/07/2021;13089;United Kingdom;568;917
557494;6/20/2021;;United Kingdom;110;700
564230;8/24/2021;;United Kingdom;1191;5235
580518;12/04/2021;13435;United Kingdom;298;442
556923;6/15/2021;15400;United Kingdom;-30;-50
561046;7/24/2021;16218;United Kingdom;340;452
564438;8/25/2021;16628;United Kingdom;256;496
544611;2/22/2021;16912;United Kingdom;72;30
540358;01/06/2021;13599;United Kingdom;262;369
567706;9/22/2021;15769;United Kingdom;-312;-1326
569360;10/03/2021;14653;United Kingdom;139;350
548335;3/30/2021;14272;United Kingdom;87;132
538827;12/14/2020;14298;United Kingdom;2552;2595
558890;07/04/2021;;United Kingdom;-24;0
566616;9/14/2021;12895;United Kingdom;142;268
